Age,Gender,Income,Education,Occupation
52,Male,1,HS-grad,Machine-op-inspct
39,Male,0,Some-college,Exec-managerial
51,Male,0,HS-grad,Protective-serv
61,Male,0,HS-grad,Transport-moving
20,Male,0,Some-college,Sales
31,Male,1,Prof-school,Prof-specialty
43,Male,0,Some-college,Craft-repair
45,Male,0,HS-grad,Craft-repair
44,Male,0,Assoc-voc,Protective-serv
53,Male,0,Assoc-acdm,Adm-clerical
38,Female,0,Assoc-voc,Adm-clerical
46,Male,0,Assoc-acdm,Craft-repair
46,Male,0,Some-college,Farming-fishing
53,Male,0,Some-college,Craft-repair
23,Male,0,HS-grad,Adm-clerical
31,Male,0,11th,Farming-fishing
64,Male,0,11th,Craft-repair
35,Male,0,HS-grad,Handlers-cleaners
46,Male,1,Some-college,Craft-repair
29,Female,0,HS-grad,Other-service
34,Male,0,Some-college,Other-service
57,Male,0,HS-grad,Craft-repair
19,Male,0,Some-college,Other-service
41,Male,0,Bachelors,Sales
33,Male,1,Some-college,Exec-managerial
25,Female,0,Bachelors,Prof-specialty
27,Male,0,Bachelors,Other-service
28,Female,0,HS-grad,Adm-clerical
54,Male,0,HS-grad,Handlers-cleaners
41,Male,0,HS-grad,Tech-support
31,Male,0,HS-grad,Craft-repair
65,Male,0,Bachelors,Prof-specialty
51,Male,0,HS-grad,Machine-op-inspct
36,Male,1,Bachelors,Tech-support
41,Male,0,HS-grad,Craft-repair
19,Male,0,HS-grad,Machine-op-inspct
23,Male,0,Bachelors,Exec-managerial
37,Male,0,HS-grad,Other-service
81,Male,0,1st-4th,Sales
40,Female,0,HS-grad,Machine-op-inspct
48,Male,0,HS-grad,Tech-support
27,Male,0,Bachelors,Exec-managerial
59,Male,0,7th-8th,Other-service
54,Male,0,10th,Machine-op-inspct
68,Female,0,Doctorate,Prof-specialty
31,Male,0,Some-college,Craft-repair
18,Female,0,11th,Other-service
28,Male,0,Bachelors,Tech-support
61,Female,0,HS-grad,Adm-clerical
29,Male,1,Some-college,Craft-repair
56,Male,0,9th,Other-service
45,Male,0,Bachelors,Sales
55,Male,1,Bachelors,Tech-support
54,Male,0,Some-college,Exec-managerial
32,Male,1,Bachelors,Tech-support
56,Female,0,Some-college,Adm-clerical
22,Male,0,HS-grad,Handlers-cleaners
19,Male,0,HS-grad,Other-service
31,Male,1,Assoc-acdm,Craft-repair
53,Male,0,Some-college,Other-service
20,Male,0,Some-college,Adm-clerical
45,Male,0,HS-grad,Transport-moving
61,Male,1,Some-college,Exec-managerial
18,Female,0,HS-grad,Sales
19,Male,0,HS-grad,Tech-support
21,Male,0,HS-grad,Transport-moving
29,Female,0,HS-grad,Other-service
29,Male,0,Assoc-voc,Protective-serv
25,Female,0,Bachelors,Exec-managerial
40,Male,0,Assoc-acdm,Sales
31,Female,0,Doctorate,Prof-specialty
35,Male,0,Bachelors,Prof-specialty
27,Male,1,Bachelors,Machine-op-inspct
28,Male,0,HS-grad,Sales
47,Male,1,HS-grad,Transport-moving
29,Male,0,HS-grad,Craft-repair
24,Female,0,11th,Prof-specialty
45,Male,0,HS-grad,Sales
48,Male,0,HS-grad,Craft-repair
29,Male,1,Assoc-voc,Protective-serv
28,Male,0,Some-college,Tech-support
57,Male,1,Bachelors,Exec-managerial
26,Male,0,HS-grad,Craft-repair
57,Male,0,5th-6th,Other-service
50,Male,1,Assoc-voc,Prof-specialty
49,Male,1,Doctorate,Prof-specialty
55,Male,1,Bachelors,Exec-managerial
21,Male,0,Some-college,Tech-support
36,Male,0,9th,Craft-repair
61,Male,0,HS-grad,Transport-moving
40,Male,0,HS-grad,Transport-moving
31,Male,0,10th,Sales
40,Male,1,HS-grad,Prof-specialty
18,Female,0,Some-college,Other-service
47,Male,1,Some-college,Prof-specialty
18,Female,0,HS-grad,Sales
41,Female,1,Bachelors,Prof-specialty
38,Male,0,Bachelors,Prof-specialty
33,Male,0,Bachelors,Sales
18,Male,0,11th,Craft-repair
19,Female,0,Some-college,Other-service
55,Male,0,11th,Other-service
31,Female,0,Assoc-acdm,Sales
46,Female,0,Some-college,Adm-clerical
47,Male,1,Some-college,Exec-managerial
50,Male,1,Bachelors,Tech-support
20,Female,0,Some-college,Sales
61,Male,0,HS-grad,Other-service
23,Female,0,Bachelors,Prof-specialty
38,Male,0,HS-grad,Craft-repair
55,Male,1,Some-college,Exec-managerial
38,Male,0,Some-college,Sales
34,Male,1,Some-college,Machine-op-inspct
28,Male,0,Masters,Prof-specialty
18,Female,0,10th,Sales
42,Male,1,HS-grad,Prof-specialty
26,Female,0,Masters,Sales
26,Female,0,Bachelors,Prof-specialty
37,Male,0,11th,Machine-op-inspct
42,Male,0,HS-grad,Transport-moving
54,Male,1,HS-grad,Transport-moving
50,Female,1,HS-grad,Adm-clerical
30,Female,0,HS-grad,Adm-clerical
34,Male,1,HS-grad,Prof-specialty
51,Male,1,Bachelors,Exec-managerial
46,Male,0,HS-grad,Craft-repair
49,Female,0,HS-grad,Other-service
18,Male,0,HS-grad,Machine-op-inspct
54,Male,1,HS-grad,Craft-repair
28,Male,1,HS-grad,Farming-fishing
41,Male,0,HS-grad,Exec-managerial
36,Male,0,Bachelors,Prof-specialty
51,Male,0,Bachelors,Sales
27,Male,0,HS-grad,Craft-repair
27,Female,0,HS-grad,Sales
43,Male,0,Bachelors,Handlers-cleaners
36,Male,0,HS-grad,Sales
43,Male,1,Bachelors,Adm-clerical
29,Female,0,Some-college,Adm-clerical
20,Male,1,12th,Other-service
25,Male,1,Assoc-voc,Sales
32,Female,0,Some-college,Other-service
36,Male,1,Some-college,Sales
46,Male,1,Bachelors,Exec-managerial
33,Male,0,Masters,Prof-specialty
43,Male,1,Masters,Prof-specialty
28,Male,0,Some-college,Machine-op-inspct
52,Male,1,HS-grad,Sales
56,Female,0,Some-college,Craft-repair
64,Male,0,Prof-school,Exec-managerial
42,Male,0,HS-grad,Craft-repair
40,Female,0,HS-grad,Tech-support
44,Male,0,Some-college,Farming-fishing
33,Male,0,HS-grad,Transport-moving
21,Female,0,Some-college,Adm-clerical
38,Female,0,HS-grad,Other-service
24,Male,0,Some-college,Handlers-cleaners
43,Male,1,HS-grad,Craft-repair
34,Male,0,Some-college,Exec-managerial
31,Male,0,Some-college,Craft-repair
39,Male,1,Bachelors,Exec-managerial
31,Female,0,HS-grad,Priv-house-serv
29,Male,0,Masters,Sales
41,Male,0,Some-college,Sales
42,Female,0,HS-grad,Transport-moving
19,Female,0,HS-grad,Sales
36,Male,1,Some-college,Machine-op-inspct
26,Female,0,Bachelors,Sales
44,Male,1,Assoc-voc,Craft-repair
35,Male,1,Bachelors,Sales
40,Male,1,Prof-school,Prof-specialty
65,Female,0,HS-grad,Exec-managerial
39,Female,0,HS-grad,Adm-clerical
51,Male,1,Doctorate,Prof-specialty
32,Male,0,9th,Farming-fishing
39,Male,0,Some-college,Exec-managerial
27,Male,0,Bachelors,Craft-repair
30,Female,0,Some-college,Prof-specialty
24,Female,0,HS-grad,Protective-serv
45,Male,1,Masters,Prof-specialty
56,Male,1,Some-college,Exec-managerial
58,Male,0,HS-grad,Craft-repair
54,Male,1,Bachelors,Exec-managerial
29,Male,0,HS-grad,Machine-op-inspct
41,Female,0,Some-college,Craft-repair
25,Male,0,Bachelors,Adm-clerical
51,Female,0,Bachelors,Exec-managerial
20,Female,0,Some-college,Other-service
42,Male,0,Bachelors,Exec-managerial
40,Female,1,Masters,Prof-specialty
41,Female,0,Bachelors,Prof-specialty
31,Male,0,HS-grad,Craft-repair
58,Male,0,Doctorate,Prof-specialty
23,Female,0,HS-grad,Adm-clerical
43,Female,0,Bachelors,Exec-managerial
45,Male,0,Some-college,Exec-managerial
52,Male,1,HS-grad,Adm-clerical
19,Male,0,HS-grad,Handlers-cleaners
33,Male,0,Bachelors,Tech-support
48,Male,1,Bachelors,Prof-specialty
42,Male,1,Some-college,Handlers-cleaners
24,Male,0,Some-college,Exec-managerial
51,Female,0,Bachelors,Prof-specialty
23,Male,0,HS-grad,Tech-support
35,Male,0,10th,Other-service
69,Male,1,Bachelors,Prof-specialty
28,Male,0,1st-4th,Farming-fishing
21,Male,0,Assoc-voc,Craft-repair
29,Male,0,Assoc-voc,Farming-fishing
33,Male,1,Masters,Exec-managerial
45,Male,0,Assoc-acdm,Exec-managerial
69,Female,0,HS-grad,Exec-managerial
37,Male,0,HS-grad,Transport-moving
52,Male,1,Some-college,Exec-managerial
29,Male,1,Bachelors,Prof-specialty
36,Male,0,HS-grad,Transport-moving
33,Male,0,HS-grad,Machine-op-inspct
31,Male,0,Some-college,Sales
48,Male,1,HS-grad,Adm-clerical
37,Male,0,Masters,Adm-clerical
39,Male,0,HS-grad,Craft-repair
43,Male,0,HS-grad,Craft-repair
52,Female,0,HS-grad,Adm-clerical
43,Male,0,Assoc-voc,Craft-repair
24,Male,0,Bachelors,Transport-moving
46,Male,1,Bachelors,Sales
75,Male,1,Some-college,Exec-managerial
28,Female,0,Bachelors,Adm-clerical
43,Female,1,HS-grad,Craft-repair
34,Male,0,Some-college,Other-service
31,Female,0,HS-grad,Other-service
37,Male,1,Some-college,Machine-op-inspct
40,Male,0,HS-grad,Transport-moving
29,Male,0,Some-college,Craft-repair
20,Male,0,HS-grad,Adm-clerical
20,Female,0,Some-college,Adm-clerical
25,Male,0,Some-college,Sales
29,Male,0,HS-grad,Sales
30,Male,0,11th,Handlers-cleaners
31,Male,0,Some-college,Craft-repair
35,Female,0,Bachelors,Other-service
29,Female,0,Bachelors,Adm-clerical
59,Male,1,Masters,Prof-specialty
39,Male,1,Bachelors,Exec-managerial
41,Male,1,HS-grad,Prof-specialty
47,Male,0,7th-8th,Prof-specialty
41,Male,0,HS-grad,Handlers-cleaners
29,Male,0,HS-grad,Craft-repair
36,Male,0,7th-8th,Craft-repair
43,Male,0,Assoc-acdm,Handlers-cleaners
35,Male,1,Bachelors,Exec-managerial
28,Male,0,Assoc-acdm,Exec-managerial
31,Male,1,Some-college,Craft-repair
26,Female,0,Assoc-acdm,Other-service
62,Female,0,HS-grad,Adm-clerical
39,Male,0,HS-grad,Adm-clerical
35,Male,0,Some-college,Sales
28,Male,0,10th,Handlers-cleaners
36,Female,1,Bachelors,Adm-clerical
22,Female,0,Assoc-voc,Sales
62,Female,0,Some-college,Adm-clerical
45,Female,0,HS-grad,Adm-clerical
39,Female,0,HS-grad,Tech-support
39,Male,0,HS-grad,Machine-op-inspct
51,Male,0,1st-4th,Craft-repair
52,Male,1,Some-college,Craft-repair
30,Male,0,HS-grad,Transport-moving
42,Female,0,HS-grad,Sales
44,Male,0,HS-grad,Other-service
51,Male,1,Some-college,Craft-repair
28,Female,0,Bachelors,Adm-clerical
41,Male,0,HS-grad,Protective-serv
30,Female,0,HS-grad,Adm-clerical
36,Female,0,HS-grad,Other-service
55,Male,1,Some-college,Exec-managerial
23,Male,0,Assoc-voc,Craft-repair
21,Male,0,Some-college,Craft-repair
25,Female,0,Assoc-acdm,Adm-clerical
45,Male,1,HS-grad,Sales
38,Male,1,Bachelors,Exec-managerial
46,Female,1,Some-college,Adm-clerical
42,Male,0,Some-college,Craft-repair
36,Male,1,Doctorate,Prof-specialty
35,Male,0,HS-grad,Adm-clerical
64,Male,0,HS-grad,Exec-managerial
33,Male,0,Bachelors,Prof-specialty
23,Female,0,Some-college,Sales
54,Male,0,Some-college,Sales
48,Female,0,Some-college,Handlers-cleaners
51,Female,0,HS-grad,Other-service
42,Female,0,Bachelors,Adm-clerical
51,Female,0,HS-grad,Adm-clerical
52,Female,0,Some-college,Prof-specialty
23,Male,0,HS-grad,Machine-op-inspct
41,Male,0,Bachelors,Craft-repair
30,Male,0,HS-grad,Sales
36,Male,1,Assoc-acdm,Prof-specialty
54,Male,1,HS-grad,Machine-op-inspct
22,Female,0,HS-grad,Other-service
26,Female,0,Prof-school,Prof-specialty
35,Female,0,Some-college,Adm-clerical
36,Male,1,HS-grad,Protective-serv
36,Female,0,Assoc-acdm,Exec-managerial
41,Male,1,Bachelors,Tech-support
37,Male,0,HS-grad,Handlers-cleaners
47,Male,1,10th,Machine-op-inspct
39,Male,1,Assoc-acdm,Craft-repair
26,Female,0,HS-grad,Handlers-cleaners
22,Male,0,HS-grad,Adm-clerical
61,Male,0,HS-grad,Other-service
45,Female,0,Some-college,Adm-clerical
53,Male,0,HS-grad,Sales
49,Male,1,HS-grad,Exec-managerial
19,Female,0,HS-grad,Craft-repair
26,Female,0,Masters,Prof-specialty
33,Female,0,Bachelors,Adm-clerical
46,Male,1,Bachelors,Sales
51,Male,0,HS-grad,Craft-repair
23,Female,0,Some-college,Sales
32,Male,0,Some-college,Craft-repair
30,Male,0,Some-college,Craft-repair
26,Female,1,Bachelors,Adm-clerical
45,Female,0,Masters,Prof-specialty
20,Male,0,HS-grad,Adm-clerical
27,Female,0,Bachelors,Prof-specialty
23,Female,0,HS-grad,Adm-clerical
54,Male,0,HS-grad,Craft-repair
36,Male,0,11th,Machine-op-inspct
23,Male,0,HS-grad,Handlers-cleaners
39,Female,1,Prof-school,Exec-managerial
27,Male,0,Some-college,Other-service
29,Female,0,Some-college,Exec-managerial
50,Male,1,Prof-school,Prof-specialty
26,Male,0,Some-college,Sales
35,Male,0,10th,Transport-moving
42,Male,1,Some-college,Adm-clerical
41,Male,1,HS-grad,Sales
43,Female,1,HS-grad,Adm-clerical
23,Male,0,HS-grad,Craft-repair
62,Male,1,Some-college,Exec-managerial
32,Male,1,Masters,Exec-managerial
46,Female,0,Masters,Prof-specialty
45,Male,0,Some-college,Adm-clerical
30,Male,0,11th,Craft-repair
74,Male,0,Some-college,Sales
57,Male,1,HS-grad,Exec-managerial
51,Female,0,Some-college,Exec-managerial
51,Male,0,HS-grad,Handlers-cleaners
18,Male,0,10th,Farming-fishing
55,Female,0,7th-8th,Other-service
28,Male,0,HS-grad,Transport-moving
35,Female,1,Assoc-voc,Adm-clerical
60,Female,0,10th,Other-service
20,Female,0,HS-grad,Tech-support
47,Male,0,HS-grad,Sales
40,Female,0,Some-college,Adm-clerical
30,Male,0,Bachelors,Handlers-cleaners
20,Female,0,7th-8th,Machine-op-inspct
18,Female,0,11th,Sales
34,Male,0,11th,Craft-repair
59,Male,0,1st-4th,Machine-op-inspct
20,Male,0,HS-grad,Other-service
31,Female,0,HS-grad,Sales
64,Male,1,Bachelors,Prof-specialty
47,Male,0,Bachelors,Craft-repair
62,Male,0,Assoc-voc,Other-service
28,Female,1,Masters,Exec-managerial
61,Male,0,7th-8th,Farming-fishing
66,Male,1,HS-grad,Exec-managerial
46,Male,1,Some-college,Transport-moving
36,Male,0,Bachelors,Exec-managerial
36,Male,1,Bachelors,Exec-managerial
31,Female,0,HS-grad,Farming-fishing
22,Female,0,Some-college,Other-service
34,Male,0,HS-grad,Machine-op-inspct
29,Female,0,10th,Farming-fishing
27,Male,0,12th,Farming-fishing
20,Male,0,Some-college,Craft-repair
40,Female,0,Bachelors,Other-service
53,Female,1,Some-college,Exec-managerial
28,Male,0,Some-college,Craft-repair
45,Male,0,HS-grad,Machine-op-inspct
22,Male,0,Some-college,Sales
35,Male,0,HS-grad,Craft-repair
23,Female,0,HS-grad,Other-service
31,Male,0,HS-grad,Machine-op-inspct
34,Female,0,HS-grad,Adm-clerical
58,Male,0,HS-grad,Farming-fishing
51,Female,1,Bachelors,Exec-managerial
40,Male,0,HS-grad,Craft-repair
39,Female,0,Assoc-acdm,Other-service
43,Male,0,Assoc-acdm,Exec-managerial
55,Female,0,HS-grad,Other-service
39,Female,0,Some-college,Prof-specialty
41,Male,0,HS-grad,Sales
36,Male,0,HS-grad,Machine-op-inspct
22,Female,0,HS-grad,Exec-managerial
21,Male,0,HS-grad,Adm-clerical
58,Male,0,HS-grad,Farming-fishing
51,Female,0,1st-4th,Other-service
21,Female,0,11th,Tech-support
54,Female,1,Doctorate,Exec-managerial
32,Female,0,12th,Sales
45,Female,0,HS-grad,Other-service
49,Male,0,Some-college,Sales
47,Female,0,Some-college,Adm-clerical
34,Male,0,Bachelors,Farming-fishing
44,Female,0,Masters,Prof-specialty
28,Female,0,Bachelors,Exec-managerial
33,Male,0,Assoc-acdm,Sales
29,Male,0,Prof-school,Prof-specialty
45,Male,1,Some-college,Transport-moving
19,Male,0,Some-college,Other-service
40,Female,0,HS-grad,Machine-op-inspct
49,Female,0,Bachelors,Tech-support
23,Female,0,12th,Sales
20,Male,0,HS-grad,Other-service
53,Female,0,Some-college,Adm-clerical
62,Female,1,Bachelors,Adm-clerical
46,Male,0,HS-grad,Craft-repair
23,Male,0,Bachelors,Handlers-cleaners
25,Female,0,Assoc-acdm,Prof-specialty
26,Female,0,Assoc-voc,Adm-clerical
81,Male,0,10th,Farming-fishing
52,Male,0,7th-8th,Transport-moving
23,Female,0,Some-college,Other-service
23,Male,0,Bachelors,Sales
22,Male,0,Assoc-acdm,Exec-managerial
61,Male,1,HS-grad,Protective-serv
33,Male,1,Some-college,Craft-repair
32,Male,0,HS-grad,Sales
32,Male,0,HS-grad,Machine-op-inspct
24,Male,0,Assoc-acdm,Prof-specialty
38,Female,1,Masters,Prof-specialty
50,Female,0,Some-college,Other-service
35,Female,0,HS-grad,Sales
42,Male,1,HS-grad,Machine-op-inspct
33,Male,0,9th,Handlers-cleaners
66,Male,0,Bachelors,Prof-specialty
65,Male,0,11th,Handlers-cleaners
30,Male,0,11th,Adm-clerical
30,Male,0,HS-grad,Craft-repair
38,Female,1,Prof-school,Prof-specialty
30,Male,0,Some-college,Prof-specialty
31,Male,0,HS-grad,Handlers-cleaners
65,Male,1,Bachelors,Exec-managerial
21,Female,0,Some-college,Adm-clerical
50,Female,0,Masters,Exec-managerial
18,Female,0,10th,Protective-serv
51,Male,1,Some-college,Exec-managerial
36,Male,0,11th,Machine-op-inspct
28,Female,0,HS-grad,Exec-managerial
19,Male,0,HS-grad,Sales
47,Male,0,HS-grad,Exec-managerial
29,Female,0,Some-college,Other-service
36,Male,0,Some-college,Craft-repair
44,Male,0,Masters,Exec-managerial
31,Male,0,Bachelors,Sales
30,Male,1,Masters,Exec-managerial
71,Female,0,Some-college,Other-service
18,Female,0,12th,Sales
36,Female,0,HS-grad,Tech-support
30,Male,0,HS-grad,Adm-clerical
39,Female,0,Bachelors,Adm-clerical
18,Male,0,11th,Sales
50,Male,0,Masters,Farming-fishing
39,Male,0,HS-grad,Handlers-cleaners
20,Male,0,Some-college,Craft-repair
29,Female,0,Some-college,Adm-clerical
59,Male,0,HS-grad,Craft-repair
53,Female,0,Some-college,Adm-clerical
35,Male,0,Assoc-voc,Other-service
57,Male,0,10th,Machine-op-inspct
35,Male,0,11th,Machine-op-inspct
33,Female,0,HS-grad,Tech-support
35,Male,0,Bachelors,Craft-repair
29,Male,0,Assoc-voc,Machine-op-inspct
41,Male,1,Bachelors,Craft-repair
33,Male,0,Bachelors,Machine-op-inspct
41,Male,1,Prof-school,Prof-specialty
46,Male,0,Some-college,Sales
68,Female,0,Assoc-voc,Exec-managerial
59,Male,0,1st-4th,Machine-op-inspct
62,Female,0,HS-grad,Adm-clerical
32,Male,0,Masters,Prof-specialty
54,Male,0,HS-grad,Sales
43,Male,1,HS-grad,Exec-managerial
37,Male,0,Bachelors,Craft-repair
25,Male,0,10th,Craft-repair
42,Male,1,Bachelors,Exec-managerial
28,Male,0,Bachelors,Exec-managerial
40,Female,0,Some-college,Exec-managerial
26,Male,0,Some-college,Other-service
31,Female,1,HS-grad,Adm-clerical
59,Male,1,Bachelors,Exec-managerial
57,Male,0,HS-grad,Craft-repair
23,Female,0,HS-grad,Prof-specialty
64,Male,0,HS-grad,Craft-repair
39,Male,0,11th,Farming-fishing
23,Male,1,Masters,Prof-specialty
44,Male,0,HS-grad,Protective-serv
38,Female,0,Assoc-voc,Other-service
40,Male,0,HS-grad,Craft-repair
45,Male,0,Assoc-voc,Craft-repair
30,Male,0,Some-college,Protective-serv
36,Male,1,HS-grad,Transport-moving
54,Male,0,10th,Machine-op-inspct
29,Male,0,Assoc-voc,Machine-op-inspct
42,Male,0,9th,Craft-repair
30,Male,1,Some-college,Transport-moving
69,Female,0,Assoc-acdm,Adm-clerical
25,Male,0,Some-college,Exec-managerial
22,Female,0,Bachelors,Adm-clerical
43,Male,0,Some-college,Adm-clerical
34,Male,0,HS-grad,Transport-moving
23,Male,0,HS-grad,Farming-fishing
41,Male,0,Some-college,Other-service
35,Male,1,HS-grad,Sales
27,Female,0,Bachelors,Adm-clerical
34,Female,0,10th,Other-service
54,Male,0,HS-grad,Craft-repair
41,Male,1,Bachelors,Farming-fishing
47,Female,0,Masters,Prof-specialty
40,Male,0,HS-grad,Handlers-cleaners
50,Male,1,Assoc-acdm,Machine-op-inspct
19,Male,0,12th,Machine-op-inspct
48,Female,1,Masters,Prof-specialty
41,Female,0,HS-grad,Exec-managerial
53,Female,0,Preschool,Machine-op-inspct
32,Male,1,Some-college,Craft-repair
46,Male,1,Masters,Sales
21,Female,0,Some-college,Prof-specialty
44,Female,0,Masters,Craft-repair
22,Male,0,Some-college,Other-service
49,Male,0,Some-college,Prof-specialty
58,Male,1,Assoc-acdm,Exec-managerial
39,Male,1,HS-grad,Transport-moving
33,Female,0,Bachelors,Adm-clerical
46,Male,0,Some-college,Tech-support
34,Female,0,12th,Adm-clerical
54,Female,0,Masters,Sales
21,Male,0,HS-grad,Machine-op-inspct
30,Male,1,Prof-school,Prof-specialty
44,Male,0,Masters,Prof-specialty
48,Female,0,Assoc-acdm,Exec-managerial
57,Female,0,Some-college,Other-service
41,Male,1,Some-college,Tech-support
69,Male,0,HS-grad,Prof-specialty
36,Female,1,Bachelors,Adm-clerical
26,Male,1,HS-grad,Craft-repair
43,Male,1,Bachelors,Exec-managerial
20,Male,0,Some-college,Machine-op-inspct
33,Male,1,HS-grad,Craft-repair
23,Female,0,Bachelors,Tech-support
31,Male,1,HS-grad,Transport-moving
51,Male,1,Some-college,Sales
18,Male,0,11th,Handlers-cleaners
18,Male,0,10th,Sales
20,Male,0,HS-grad,Machine-op-inspct
18,Female,0,11th,Other-service
35,Male,0,Some-college,Exec-managerial
47,Male,1,HS-grad,Transport-moving
23,Male,0,Some-college,Handlers-cleaners
57,Male,0,10th,Exec-managerial
37,Male,0,HS-grad,Exec-managerial
24,Male,0,HS-grad,Transport-moving
56,Female,0,HS-grad,Other-service
24,Male,0,Assoc-voc,Craft-repair
34,Male,0,Some-college,Machine-op-inspct
31,Female,0,Bachelors,Prof-specialty
49,Male,1,Some-college,Exec-managerial
29,Male,0,HS-grad,Craft-repair
20,Male,0,5th-6th,Handlers-cleaners
46,Female,0,Some-college,Adm-clerical
46,Male,1,Some-college,Adm-clerical
52,Male,0,HS-grad,Machine-op-inspct
25,Male,0,HS-grad,Exec-managerial
26,Male,1,Some-college,Adm-clerical
48,Male,1,HS-grad,Transport-moving
35,Male,0,Bachelors,Tech-support
32,Female,0,Some-college,Adm-clerical
41,Male,0,Bachelors,Other-service
54,Male,1,Masters,Sales
29,Male,0,HS-grad,Exec-managerial
21,Male,0,Some-college,Sales
28,Male,0,Assoc-acdm,Transport-moving
71,Male,0,9th,Protective-serv
63,Male,0,Masters,Handlers-cleaners
23,Female,0,Assoc-acdm,Prof-specialty
44,Male,1,Some-college,Machine-op-inspct
53,Female,0,Some-college,Sales
64,Female,1,HS-grad,Sales
25,Male,0,Some-college,Handlers-cleaners
28,Male,0,Bachelors,Prof-specialty
45,Male,0,HS-grad,Transport-moving
62,Female,0,7th-8th,Machine-op-inspct
45,Male,0,Assoc-voc,Farming-fishing
49,Female,0,HS-grad,Machine-op-inspct
39,Male,0,HS-grad,Other-service
52,Male,0,10th,Transport-moving
27,Male,0,HS-grad,Other-service
40,Female,1,Bachelors,Prof-specialty
29,Male,0,5th-6th,Other-service
23,Female,0,Bachelors,Prof-specialty
41,Female,0,HS-grad,Adm-clerical
19,Female,0,Some-college,Adm-clerical
37,Male,1,Bachelors,Craft-repair
46,Female,0,Some-college,Other-service
58,Male,0,Assoc-voc,Exec-managerial
47,Female,0,HS-grad,Adm-clerical
42,Male,0,HS-grad,Craft-repair
54,Male,1,Some-college,Sales
25,Female,0,Bachelors,Sales
38,Male,1,Masters,Prof-specialty
69,Male,0,9th,Adm-clerical
30,Male,1,Bachelors,Adm-clerical
31,Male,0,HS-grad,Craft-repair
59,Male,0,Doctorate,Prof-specialty
42,Male,0,Some-college,Craft-repair
64,Male,1,Doctorate,Prof-specialty
23,Male,0,Some-college,Adm-clerical
25,Male,0,Some-college,Protective-serv
62,Male,0,Some-college,Sales
31,Male,0,Prof-school,Prof-specialty
30,Female,0,Some-college,Other-service
47,Male,1,Masters,Prof-specialty
43,Male,0,HS-grad,Other-service
32,Male,0,HS-grad,Craft-repair
55,Female,1,9th,Craft-repair
30,Female,0,Some-college,Prof-specialty
36,Female,0,10th,Other-service
22,Male,0,HS-grad,Transport-moving
40,Male,1,Bachelors,Exec-managerial
49,Male,1,Assoc-voc,Craft-repair
35,Male,1,HS-grad,Handlers-cleaners
53,Female,1,Doctorate,Prof-specialty
27,Male,0,Some-college,Transport-moving
35,Female,0,HS-grad,Sales
58,Male,0,9th,Farming-fishing
22,Male,0,HS-grad,Farming-fishing
49,Male,0,9th,Handlers-cleaners
40,Female,0,HS-grad,Adm-clerical
39,Female,1,HS-grad,Sales
36,Male,1,Bachelors,Craft-repair
57,Male,0,Bachelors,Sales
19,Male,0,HS-grad,Other-service
59,Male,1,HS-grad,Adm-clerical
29,Female,0,Some-college,Other-service
74,Female,1,Some-college,Sales
26,Male,0,11th,Other-service
44,Male,1,Bachelors,Sales
40,Female,0,11th,Other-service
55,Male,0,HS-grad,Farming-fishing
33,Male,0,HS-grad,Craft-repair
61,Male,0,12th,Craft-repair
61,Male,1,11th,Exec-managerial
35,Male,0,Assoc-voc,Farming-fishing
53,Male,0,9th,Transport-moving
45,Male,0,Some-college,Exec-managerial
65,Male,1,Bachelors,Adm-clerical
56,Male,1,HS-grad,Transport-moving
40,Male,0,HS-grad,Craft-repair
37,Male,1,10th,Transport-moving
35,Male,1,HS-grad,Sales
47,Male,0,HS-grad,Machine-op-inspct
48,Male,1,Bachelors,Exec-managerial
53,Male,0,Preschool,Other-service
31,Male,1,HS-grad,Protective-serv
18,Female,0,HS-grad,Other-service
45,Male,1,Bachelors,Prof-specialty
38,Male,1,HS-grad,Craft-repair
18,Male,0,11th,Sales
28,Male,0,5th-6th,Craft-repair
20,Female,0,Assoc-acdm,Adm-clerical
28,Male,0,Bachelors,Prof-specialty
41,Male,0,HS-grad,Exec-managerial
18,Female,0,HS-grad,Sales
45,Female,0,Some-college,Adm-clerical
39,Male,1,Bachelors,Sales
29,Male,0,HS-grad,Craft-repair
22,Female,0,Assoc-acdm,Adm-clerical
30,Female,0,Masters,Adm-clerical
49,Male,0,HS-grad,Craft-repair
38,Male,1,HS-grad,Sales
31,Female,0,HS-grad,Adm-clerical
28,Male,0,Some-college,Other-service
35,Male,1,Bachelors,Exec-managerial
23,Male,0,HS-grad,Transport-moving
19,Male,0,Some-college,Sales
19,Male,0,HS-grad,Other-service
28,Female,0,HS-grad,Machine-op-inspct
45,Male,1,Prof-school,Prof-specialty
39,Male,0,HS-grad,Adm-clerical
50,Male,0,Some-college,Exec-managerial
37,Male,0,10th,Transport-moving
69,Male,0,Prof-school,Prof-specialty
18,Female,0,Some-college,Adm-clerical
37,Male,1,HS-grad,Adm-clerical
55,Female,1,Some-college,Adm-clerical
43,Male,0,Bachelors,Tech-support
55,Male,0,HS-grad,Other-service
20,Male,0,Some-college,Farming-fishing
20,Female,0,HS-grad,Craft-repair
30,Female,0,HS-grad,Other-service
43,Male,0,HS-grad,Craft-repair
61,Male,0,Bachelors,Prof-specialty
35,Male,1,Bachelors,Sales
31,Female,0,HS-grad,Adm-clerical
33,Female,0,Some-college,Other-service
